lp,src,mt,ref,score,raw,annotators,domain
en-tr,"Some meteors, popularly known as shooting stars, are big enough to glow in atmosphere as they burn.",Halk arasında atak yıldızları olarak bilinen bazı Meteor'lar yanarken atmosferde parlamaya yetecek kadar büyük.,Yeterince büyük olan bazı göktaşları atmosferde yanarak halk arasında yıldız kayması olarak bilinen parlamalara neden oluyor.,-0.408582710409992,53.0,1,news
en-tr,"It's a lot cleaner than the old days, when doing the same would have required sending staff out to collect and burn newspapers with critical editorials or arresting and silencing protesters.","Eski günlerden çok daha temiz, zira aynı şeyi yapmak için kritik başlıklarla gazeteleri toplayıp yakmak veya protestocuları tutuklamak ve susturmak için personel göndermek gerekirdi.","Personelin dışarıya, eleştirel yazıların olduğu gazeteleri toplamaya ve yakmaya gönderildiği ya da protestocuları tutuklayıp susturmanın gerektiği eski günlere göre çok daha temiz.",-0.566860834355217,49.0,1,news
en-tr,"On the other hand, about 100 people in the street and watched Yunus G. from the pavement, some recording the goings on with their mobile phones.","Öte yandan sokakta bulunan yaklaşık 100 kişi Yunus G.'yi pusudan izlerken, bazıları da kediyi cep telefonlarıyla kaydetti.","Öte yandan intihar teşebbüsünde bulunan Yunus G'.nin bulunduğu sokakta yaklaşık 100 kişi kaldırımlarda oturak durumu izlerken, bazı vatandaşlar ise cep telefonları ile kayıt yaptı.",-0.24707471361206,36.0,1,news
en-tr,"The US President berated him for publicly denouncing the wall, reportedly saying to him ""You cannot say that to the press.""","ABD Başkanı, kendisine ""Bunu basına söyleyemezsiniz"" diyerek duvarı kamuoyu önünde kınadığı için berbat etti.","ABD başkanı duvarı halka açık bir şekilde topa tutan Meksika başkanını azarladı ve söylentiye göre ""Bunu basına söyleyemezsin."" dedi",-0.398335615707892,50.0,1,news
en-tr,"Characterizing the resignations as ""so-called"", Buyuktataman said that again the public is being mislead by ""so-called"" polls and attempted perception management.","İstifaları ""sözde"" olarak nitelendiren Buyuktataman, yine halkın ""sözde"" anketler ve algı yönetimi teşebbüsleriyle yanlış yönlendirildiğini söyledi.","İstifalarla ilgili ""sözde"" nitelemesinde bulunan Büyükataman, yine ""sözde"" diye andığı anketlerle kamuoyunun yanlış yönlendirilmeye ve algı yönetimi yapılmaya çalışıldığını söyledi.",0.578914428162137,73.0,1,news
en-tr,"Nineteen Russian athletes will be competing as neutrals at the World Athletics Championships which start in London on Friday, having met strict IAAF criteria.","Cuma günü Londra'da başlayacak olan Dünya Atletizm Şampiyonası'nda, IAAF'ın katı kriterlerini karşılayan 19 Rus sporcu madalya için yarışacak.","Katı IAAF kriterlerini karşılayan ondokuz Rus atlet, Londra'da cuma günü başlayacak Dünya Atletizm Şampiyonası'nda tarafsız olarak yarışıyor olacak.",0.412397205110903,70.0,1,news
en-tr,"For a time, people thought the TSA might be treating books as contraband.",Bir süredir insanlar TSA'nın kitaplara rakip muamelesi yapabileceğini düşünüyorlardı.,"Bir süre, insanlar, TSA'nın kitaplara kaçak mal olarak muamele ediyor olabileceğini düşündüler.",0.36886310702858,69.0,1,news
en-tr,"Immediately after the Iran trip, since the beginning of 2016, they began to chip away at Mehmet Görmez’s position.","İran seyahatinden hemen sonra, 2016 başından bu yana Mehmet Görmez'in pozisyonuna çakmaya başladılar.",İran gezisinin hemen ardından 2016 başından itibaren Mehmet Görmez'in koltuğu yıpratılmaya başlandı.,0.431715223137838,61.5,2,news
en-tr,"In addition, based on the available data, the Qadiyanis have 36 hospitals in 12 countries, 650 dispensaries in 55 countries, 8 printing houses in Africa alone, 505 educational institutions in 11 countries, and 16,000 mosques worldwide.","Ayrıca mevcut verilere göre Qadiyanis'te 12 ülkede 36 hastane, 55 ülkede 650 disk, sadece Afrika'da 8 yayınevi, 11 ülkede 505 eğitim kurumu ve dünya çapında 16 bin cami bulunuyor.","Ayrıca 12 ülkede 36 hastane, 55 ülkede 650 dispanser, sadece Afrika'da Kadıyânîlere ait 8 matbaa; 11 ülkede 505 eğitim kurumu ve dünya üzerinde yaklaşık 16.000 camilerinin bulunduğu da veriler arasında.",-0.823690780806112,17.0,1,news
en-tr,"My son was my best friend.""","Oğlum en iyi arkadaşımdı ""ifadelerini kullandı.","Oğlum benim en iyi arkadaşımdı.""",1.00543397697429,75.0,1,news
en-tr,"""People need to be ready, whether it's bringing bail money with them, or letting relatives know they are traveling through the state.""","""İnsanların hazır olması gerekiyor, ya onlara kefalet parası getiriyor ya da akrabalarının devletten geçtiklerini bilmelerine izin veriyor"".","""İnsanlar beraberlerinde kefalet parası getirmek olsun, akrabalarına bu eyaletten geçecekleri konusunu bildirmek olsun, hazır olmalılar.""",-0.862580419115737,12.0,1,news
en-tr,"But, pointedly, when it comes to their ""personalities"" the robots do not represent real women.","Ama anlamsız bir şekilde ""kişilikleri"" söz konusu olduğunda robotlar gerçek kadınları temsil etmiyor.","Fakat iş onların ""kişiliklerine"" geldiğinde, robotlar açıkça gerçek kadınları temsil edemiyor.",-0.65114988008868,19.0,1,news
en-tr,"It was noted that ""Our MP Mr Enis Berberoglu has not requested any special status while holding his parliamentary post, has not sought refuge under the immunity that his status as an MP provided, and has wanted to preserve his belief in the independence and impartiality of the judiciary"".","Açıklamada, ""Milletvekili Sayın Enis Berberoğlu'nun milletvekilliği görevini yaparken herhangi bir özel statü talep etmediği, milletvekili statüsünün sağladığı dokunulmazlığın altına sığınmadığı, yargının bağımsızlığı ve tarafsızlığına olan inancını korumak istediği"" kaydedildi.","""Milletvekilimiz Sayın Enis Berberoğlu milletvekilliği görevini yaparken hiçbir özel statü talep etmemiş, milletvekilliğinin tanıdığı dokunulmazlık zırhına sığınmamış, yargının bağımsız ve tarafsızlığına olan inancını korumak istemiştir"" denildi.",1.04029443212778,75.0,1,news
en-tr,"Adding that ""we can’t say that we are not worried about both global and regional developments"", Ermut stressed that they were trying to diversify their investors.","""Hem küresel hem de bölgesel gelişmelerden endişe duymadığımızı söyleyemeyiz"" diyen Ermut, yatırımcılarını çeşitlendirmeye çalıştıklarını vurguladı.","""Gerek global, gerekse bölgesel gelişmeler olsun bizi endişeye sevk etmiyor değil"" diyen Ermut, yatırımcıları çeşitlendirmeye çalıştıklarını vurguladı.",1.04029443212778,75.0,1,news
en-tr,"""Yea,"" one of the other black cast members quipped.","Diğer siyah kadrodan biri olan ""Yea"".","Siyahi oyunculardan biri ""Evet"" diyerek şakayla karışık taş attı.",-1.09065053653037,3.0,1,news
en-tr,"When the lady sent everything to me, then I learned, it was new, that is what I am saying...","Lafı bana her şeyi gönderince, o zaman öğrendim, yeni oldu, bu söylediklerim...","Hanımefendi, her şeyi elime gönderince hepsini öğrenmiş oldum, yeni yani...",0.464579497758137,87.0,1,news
en-tr,"Thus, share indexes with risky asset statuses are in demand.",Böylece riskli varlık heykelleri olan hisse senetleri talep görüyor.,Bu sayede riskli varlık statüsünde bulunan hisse senedi endeksleri rağbet görüyor.,-0.574923942998252,60.0,1,news
en-tr,"A Nato statement said that Thursday evening's blast happened when a joint patrol with the Afghan army was attacked by a ""personnel-borne improvised explosive device.""","Nato'dan yapılan açıklamada, Perşembe akşamı meydana gelen patlamanın, Afgan ordusuyla ortak bir devriye aracının ""personel yüklü el yapımı patlayıcının"" saldırısına uğramasıyla meydana geldiği belirtildi.","NATO açıklamasında, Perşembe akşamki patlamada Afgan ordusu ile ortak devriye görevinde 'personel güdümlü el yapımı patlayıcı' ile saldırı yapıldığı belirtildi.",0.888080899547777,98.0,1,news
en-tr,"He posted a picture of Brown's lifeless body stretched out in the street, where it would stay for four hours.",Brown'un yaşam boyu vücudunun dört saat kalacağı sokakta uzanan bir resmini yayınladı.,Orada 4 saat kalacak olan Brown'ın sokakta serili cansız bedeninin fotoğrafını paylaştı.,-0.885620009541566,42.0,2,news
en-tr,"Much loved and valued, called ""Hocam"", he was a commander who had partaken in various battles, a valuable and senior commander.","""Hocam"" adı verilen çok sevdiği ve değer verdiği, çeşitli savaşlarda parlayan, değerli ve üst düzey bir komutandı.","Çok sevdiği, değer verdiği, ""Hocam"" diye hitap ettiği, çeşitli savaşlarda yer almış değerli ve kıdemli bir komutan.",-0.497569633701616,24.0,1,news
en-tr,"With its performance from the beginning of the year, leaving behind the world’s leading stock exchange markets such as Germany, the US, the UK and Japan, the BIST 100 Index didn’t lose its leader status in July.","Yılbaşından itibaren gösterdiği performansla Almanya, ABD, İngiltere ve Japonya gibi dünyanın önde gelen borsalarını geride bırakan BIST 100 Endeksi, temmuz ayında lider statüsünü kaybetmedi.","Yıl başından bu yana gösterdiği performansla aralarında Almanya, ABD, İngiltere, Japonya'nın da bulunduğu dünyanın başlıca borsalarını geride bırakan BIST 100 endeksi, temmuz ayında da getiri bazında liderliği bırakmadı.",1.41580726252412,100.0,1,news
en-tr,This helps build a picture of the situation for the court to consider when we present our case to them.',"Bu da mahkemenin davamızı marşlara sunduğumuzda dikkate alacağı bir durum tablosu oluşturulmasına yardımcı oluyor "".","Bu, davamızı mahkemeye sunduğumuzda mahkemenin dikkate alması için durumun resminin ortaya çıkmasında yardımcı olacaktır.'",-0.875209810588275,9.0,1,news
en-tr,"The result is, even in the best of times, a high-level of self-censorship and self-preservation.","Sonuç, en iyi zamanlarda bile yüksek seviyede bir otosansür ve kendini koruma.","Sonuç, en iyi zamanda bile yüksek dereceli bir otosansür ve kendini korumaydı.",0.738933688192887,82.0,1,news
en-tr,"""The players will see this course at its finest, it is in fabulous condition.","Trabzonspor Teknik Direktörü Rıza Çalımbay, ""Futbolcular bu rotayı en iyi şekilde görecek, şahane bir durumda.","Oyuncular sahayı en iyi haliyle, fevkalade bir durumda görecekler.",-1.55609910901287,24.0,1,news
en-tr,I cannot share any further information on Lens without clarifying the issue.,Konuya açıklık getirmeden lenslerle ilgili daha fazla bilgi paylaşamıyorum.,Lens konusunda netleşmeden bilgi vermem mümkün değil.,1.16403346960212,76.0,1,news
en-tr,"Doyle remembers her first world championships, when the only other Scot in the team was Lee McConnell.","Doyle, takımdaki diğer tek Scot'un Lee McConnell olduğu ilk dünya şampiyonluğunu hatırlıyor.","Doyle, takımdaki diğer tek İskoç'un Lee McConnell olduğu ilk şampiyonasını hatırlıyor.",-0.781119694999984,16.0,1,news
en-tr,"Being the last day of the notification period for those drivers with comprehensive traffic insurance who had not yet reported their damages, they flocked to fire stations to request a report on their damages.","Henüz zararlarını bildirmemiş, kapsamlı trafik sigortası olan bu sürücüler için tebliğ döneminin son günü olan vatandaşlar, zararları hakkında rapor almak için itfaiye istasyonlarına akın etti.","Bugün kaskosu olup da bildirimde bulunmayan sürücüler, bu bildirim süresinin son günü olması nedeniyle itfaiye istasyonlarına gelerek rapor talebinde bulundu.",-1.07770060208511,8.0,1,news
en-tr,"Her body was found along with a note purportedly signed by the Zetas cartel: ""Here I am because of my reports.""","Cesedi, Zetas kartelinin imzasını taşıyan bir notla birlikte bulundu: ""Burada raporlarımdan dolayı bulunuyorum"".","Cesedi, Zetas karteli tarafından imzalandığı söylenilen bir notla birlikte bulundu: ""Haberlerim yüzünden buradayım.""",0.791360089873013,78.0,1,news
en-tr,"So this iteration of the story is simultaneously nostalgic for the characters' '80s glory days; for the '90s grunge era (around when the masterminds David Wain and Michael Showalter made the sketch comedy ""The State"" for MTV); and for itself - that is, for 2001, before its stars, like Elizabeth Banks, Amy Poehler and Paul Rudd, went on to bigger things.","Yani hikayenin bu iterliği, karakterlerin '80' ler zafer günleri için eş zamanlı olarak nostaljik; '90' lar grunge dönemi için (beyler David Wain ve Michael Showalter'in MTV için sıla komedi filmi ""The State"" i yaptığı dönemde) ve kendisi için, yani 2001 yılında Elizabeth Banks, Amy Poehler ve Paul Rudd gibi yıldızları daha büyük şeylere gitmeden önce.","Şöyle ki, karakterlerin 80'lerdeki parlak günleri için, 90'lardaki grunge dönemi için (David Wain ve Michael Showalter gibi beyinlerin MTV için skeç komedi ""The State""i yaptıkları zamanlardı) ve kendisi yani 2001 yılı için, yıldızları Elizabeth Banks, Amy Poehler ve Paul Rudd daha büyük şeylerle devam etmeden önce, hikayenin bu versiyonu hepsi için nostaljik.",0.0265557077138595,60.0,1,news
en-tr,"He was supposed to have been appointed to the vacant position. That is number two, Fleet Commander Full Admiral Veysel Kösele.","Boş pozisyona atanmış olması gerekiyordu, o da iki numaralı Filo Komutanı Full Amiral Veysel Kösele.",Boşalan makama onun getirilmesi gerekiyordu: İki numaradaki Donanma Komutanı Oramiral Veysel Kösele.,0.226458352751577,69.5,2,news
en-tr,He made no mention of the legal challenge filed against his prior position in a federal appeals court.,"Bakan, federal temyiz mahkemesinde daha önce açtığı davadan bahsetmedi.",Bir federal yüksek mahkemesinde kendi önceki pozisyonuna karşı açılan hukuki itiraz konusundan hiç bahsetmedi.,-0.870044129966846,15.0,1,news
en-tr,European carmakers have heavily promoted the use of diesel vehicles in Europe and the United States to help meet rules on carbon dioxide emissions.,"Avrupalı Karayolları, karbondioksit emisyonlarıyla ilgili kuralların karşılanmasına yardımcı olmak amacıyla Avrupa ve ABD'de dizel araç kullanımını yoğun bir şekilde yaygınlaştırdı.","Avrupalı otomobil üreticileri, Avrupa ve Amerika Birleşik Devletleri'nde karbondioksit emisyonlarını karşılamaya yardımcı olması için dizel araçların kullanımını yoğun olarak teşvik etmişti.",0.474032279450555,63.0,1,news
